['5']	000010100
['3']	000010100
['1']	000000100
['3']	100000100
['4']	100000100
['1']	100000000
['2']	100000000
['2']	100000000
['1']	000000000
['5']	000010000
['3']	000010000
['1']	000000000
['5']	001000000
['2']	001000000
['1']	000000100
['3']	000000100
['4']	010000100
['1']	000000100
['3']	000000101
['5']	000000101
['3']	000000101
['5']	111111111
['1']	111101111
['2']	111101111
['1']	101101111
['4']	101101111
['1']	001101111
['3']	001101111
['1']	001001111
['5']	001001111
['5']	001001111
['1']	001000111
['3']	001000111
['1']	001000110
['4']	001000110
['1']	001000100
['4']	001100100
['1']	001110000
['2']	001110000
['1']	001010000
['5']	001010000
['1']	001000000
['1']	001000001
['5']	001000001
['1']	001000001
['5']	001000001
['2']	001000001
['1']	000000001
['3']	000000001
['3']	000000001
['1']	001000000
['2']	001010000
['2']	001010000
['1']	000010000
['3']	000010000
['4']	000010000
['1']	000000000
['1']	000000000
['1']	000000000
['1']	000000000
['1']	000000000
['1']	000000000
['1']	000000000
['1']	000000000
['1']	000000000
['1']	000000000
['5']	000001000
['1']	000000000
['4']	000000000
['1']	000000000
['5']	000001000
['1']	000000000
['4']	000000000
['1']	000000000
['5']	001000000
['2']	001000000
['1']	000100000
['4']	000100000
['3']	000100000
['4']	000100000
['1']	000000000
['5']	000001000
['5']	000001000
['1']	000100000
['4']	000100000
['4']	000100000
['1']	000000000
['5']	000000000
['1']	000000000
['2']	100000000
['4']	100000000
['1']	000000000
['3']	000000000
['2']	010000000
['5']	010000000
['1']	000000000
['3']	000000000
['1']	000000000
['1']	000000000
['2']	100000000
['4']	101000000
['4']	101000000
['1']	001000000
['3']	001001000
['5']	001001000
['5']	001001000
['1']	101000000
['2']	101000000
['1']	100000000
['4']	100000000
['4']	100000000
['1']	000010000
['5']	000010000
['3']	000010000
['1']	000000000
['2']	110000000
['1']	100000000
['4']	100000000
['1']	000000001
['3']	000000001
['3']	000000101
['1']	011111111
['5']	011111111
['1']	001111111
['1']	001111111
['3']	001111111
['1']	101101111
['3']	101101111
['1']	101111101
['2']	101111101
['1']	101101101
['1']	101101101
['4']	101101101
['1']	101001101
['5']	101001101
['5']	101001101
['1']	101000101
['1']	101000101
['2']	101000101
['1']	100000101
['4']	110000101
['1']	100000101
['4']	100000101
['1']	000100101
['3']	001100101
['1']	001000101
['3']	001000101
['1']	001000001
['2']	001000001
['5']	001000001
['5']	001000001
['3']	101000001
['1']	101000000
['2']	101000000
['2']	101000000
['2']	101000000
['1']	100000001
['4']	100000001
['4']	100000001
['1']	000000011
['3']	000000011
['2']	100000011
['1']	000000011
['3']	000000011
['5']	010000111
['1']	000000111
['3']	000000111
['3']	000000111
['1']	000000101
['4']	000000101
['1']	100000001
['2']	100000001
['2']	100000001
['1']	000000001
['1']	000000001
['3']	001000001
['3']	001000101
['1']	001000001
['2']	001000001
['5']	001000001
['5']	001000001
['3']	001010101
['1']	001010100
['4']	001010110
['1']	001010101
['1']	001010101
['2']	001010101
['1']	001000101
['5']	001000101
['2']	001000101
['1']	100000101
['3']	100000101
['3']	100110101
['1']	100110100
['1']	100110100
['4']	101110100
['4']	101110100
['4']	101110100
['1']	101110000
['2']	101110000
['1']	101010010
['2']	101010010
['1']	001011010
['3']	001011010
['5']	001011010
['5']	001011010
['1']	001001011
['1']	001001011
['5']	111001011
['1']	111000011
['2']	111000011
['1']	110000011
['4']	110000011
['1']	100000011
['4']	100000011
['1']	000000011
['3']	000000011
['5']	000000011
['5']	000000011
['5']	000000011
['3']	000000011
['3']	111111111
['1']	111110111
['3']	111110111
['1']	111110110
['4']	111110110
['1']	111111100
['4']	111111100
['1']	111111000
['2']	111111000
['1']	111011000
['2']	111011000
['2']	111011000
['1']	011011000
['5']	011011000
['5']	011011010
['1']	001011010
['3']	001011010
['1']	001001010
['5']	001001010
['1']	001000010
['2']	001000010
['1']	000000010
['4']	010000010
['1']	001000010
['3']	001000010
['3']	001000010
['1']	101000000
['2']	101000000
['2']	101000000
['2']	101000000
['5']	101000000
['3']	101000001
['1']	101000000
['2']	101000000
['2']	101000000
['1']	100000000
['4']	100000100
['4']	100000100
['1']	000100110
['3']	000100110
['1']	011010111
['2']	111010111
['1']	011010111
['5']	011010111
['1']	001010111
['3']	001010111
['3']	001010111
['3']	001010111
['1']	001000111
['3']	001000111
['3']	001000111
['1']	001000101
['4']	001000101
['1']	001000001
['2']	001000001
['5']	001000001
['5']	001000011
['2']	001000011
['1']	000000011
['3']	000000011
['3']	000000011
['1']	000000010
['4']	000000010
['1']	000000000
['2']	001000000
['2']	001000000
['5']	001000000
['2']	001000000
['1']	000000000
['3']	000000100
['2']	001000100
['1']	100000100
['4']	100000100
['4']	100000100
['1']	000000100
['5']	001010100
['3']	001010100
['1']	011000100
['5']	011000100
['2']	011000100
['1']	010000100
['4']	010000100
['1']	000000100
['3']	000000100
['2']	010000100
['1']	100001100
['4']	100001100
['1']	000001101
['3']	000001101
['3']	000001101
['5']	000001101
['5']	100001101
['1']	100000101
['3']	100000101
['1']	100000100
['4']	100000100
['4']	100000100
['1']	100001000
['2']	100001000
['2']	100001000
['5']	111111111
['1']	111110111
['4']	111110111
['1']	111100111
['4']	111100111
['1']	111000111
['2']	111000111
['1']	011000111
['5']	011000111
['1']	001000111
['3']	001000111
['3']	001000111
['1']	001000101
['4']	001000101
['1']	001000001
['2']	001001001
['2']	001001001
['5']	001001001
['5']	001001001
['1']	001010001
['3']	001010001
['1']	011010000
['2']	011010000
['2']	011010000
['1']	010010000
['4']	010010000
['1']	000010000
['3']	000010000
['1']	000000000
['1']	000000000
['1']	000000000
['2']	100000000
['2']	100000000
['4']	100000001
['1']	000000001
['3']	000000001
['5']	000000001
['5']	000001001
['1']	000000001
['3']	000000001
['1']	000000100
['4']	000100100
['4']	000100100
['4']	000100100
['1']	110100000
['2']	110100000
['1']	110000100
['3']	110000100
['1']	110100000
['2']	110100000
['1']	110000000
['2']	110000000
['1']	010000000
['5']	010000000
['1']	001000000
['3']	001100000
['4']	001100001
['1']	001000001
['5']	001000001
['5']	001000001
['2']	001000001
['1']	000000011
['3']	000000011
['3']	000000011
['1']	000000010
['1']	000000010
['4']	000000110
['1']	000000100
['4']	000001100
['1']	000001000
['2']	100001000
['2']	100001000
['1']	000001100
['3']	000001100
['5']	000001110
['3']	000001110
['1']	100001100
['2']	100011100
['1']	100101100
['4']	100101100
['1']	100001100
['3']	100001100
['1']	100001000
['2']	100001000
['2']	100001000
['1']	000001000
['3']	000001000
['5']	000001000
['2']	010001000
['1']	000001000
['4']	100001000
['4']	100001000
['1']	000001000
['3']	000001000
['3']	000001100
['1']	000001000
['2']	000001000
['5']	000001000
['5']	000001000
['1']	000100000
['5']	111111111
['1']	111101111
['2']	111101111
['1']	101101111
['4']	101101111
['1']	001101111
['3']	001101111
['1']	001001111
['5']	001001111
['5']	001001111
['5']	001001111
['1']	001000111
['3']	011000111
['3']	011000111
['3']	011000111
['1']	011010110
['4']	011010110
['1']	111010100
['2']	111010100
['1']	111000100
['2']	111000100
['1']	101000100
['4']	101000100
['4']	101000100
['1']	001000100
['3']	001000100
['1']	001000100
['3']	001000100
['1']	001000000
['2']	001000000
['5']	001000000
['5']	011000000
['2']	111000000
['1']	110000000
['4']	110000000
['1']	100000000
['4']	100000000
['1']	100000000
['4']	100000000
['1']	000000000
['3']	000000000
['5']	000000000
['5']	000001001
['1']	001000001
['3']	101000001
['1']	101000000
['2']	101000000
['2']	101000000
['2']	101000000
['1']	100000000
['4']	100000000
['4']	100000100
['1']	000000100
['3']	000000100
['3']	100000100
['1']	100000000
['2']	100000000
['2']	100001000
['1']	000001000
['3']	000001000
['5']	000001000
['2']	010001000
['1']	000001000
['3']	000001000
['5']	000001100
['1']	000000110
['3']	000000110
['4']	000000110
['1']	000000100
['4']	000000100
['1']	000000001
['2']	000000001
['2']	010000001
['5']	010000001
['2']	010000001
['1']	000000001
['3']	000000001
['2']	010000001
['1']	000000001
['4']	100000001
['1']	000000001
['3']	000000001
['5']	000010001
['1']	001000001
['5']	001000001
['1']	001000001
['2']	001000001
['1']	000000001
['3']	000000001
['3']	000000001
['1']	000000000
['2']	000001000
['1']	010000000
['2']	010000000
['4']	010000000
['1']	000001000
['3']	000001000
['5']	000001000
['1']	000000000
['4']	000000000
['3']	111111111
['1']	111111101
['4']	111111101
['1']	111111001
['1']	111111001
['2']	111111001
['2']	111111001
['1']	111011001
['5']	111011001
['5']	111011001
['1']	111001001
['5']	111001001
['1']	111000001
['2']	111000001
['1']	110000001
['4']	110000001
['1']	100000001
['4']	100000001
['1']	000000011
['3']	000000011
['5']	000000011
['5']	000000011
['3']	000000011
['3']	000000011
['1']	000000010
['4']	000000010
['4']	000000010
['4']	000001010
['1']	010001000
['2']	010001000
['2']	010001000
['1']	000001000
['3']	001001000
['5']	001001000
['1']	001100000
['2']	001100000
['1']	000100000
['3']	000100001
['3']	000100001
['1']	000100000
['4']	000100000
['2']	010100000
['4']	010101001
['1']	010001001
['1']	010001001
['5']	010001001
['5']	010001001
['1']	010100011
['1']	110100011
['2']	111100011
['1']	110110111
['4']	110110111
['1']	100111111
['3']	100111111
['1']	100101111
['5']	100101111
['1']	100100111
['3']	100100111
['1']	100101110
['4']	100101110
['1']	100101100
['4']	100101100
['1']	110101000
['2']	110101000
['1']	110001000
['2']	110001001
['1']	010001001
['5']	010011001
['1']	000011001
['3']	000011001
['1']	000001001
['5']	000001001
['5']	000001001
['1']	000000001
['3']	000000001
['1']	000001000
['1']	000001000
['2']	100001000
['1']	100000000
['4']	100000000
['4']	100000100
['5']	101000101
['2']	111000101
['1']	101000101
['4']	101000101
['1']	001000101
['3']	001000101
['3']	001000101
['1']	101100001
['2']	101100001
['1']	101000001
['2']	101000001
['1']	001000001
['3']	001000001
['5']	001000001
['5']	001000001
['2']	001000001
['1']	000000001
['3']	000000011
['3']	000000011
['4']	111111111
['1']	111111011
['2']	111111011
['1']	111011011
['1']	111011111
['5']	111011111
['1']	111001111
['5']	111001111
['1']	111000111
['2']	111000111
['1']	110000111
['4']	110000111
['1']	100000111
['4']	100000111
['1']	000000111
['3']	000100111
['1']	000000111
['5']	000000111
['5']	000001111
['1']	000000111
['3']	000000111
['1']	000000110
['4']	000000110
['1']	000000100
['4']	000000100
['1']	000000000
['2']	000000000
['1']	010010000
['5']	011011000
['1']	011001001
['5']	011001001
['1']	011000001
['2']	011010001
['1']	010010001
['4']	010010001
['1']	000010001
['3']	000010001
['1']	000000001
['5']	000000001
['3']	000010001
['1']	000010000
['2']	100010000
['2']	100010000
['3']	100010001
['1']	100010000
['2']	100010000
['2']	101010010
['1']	100010010
['3']	100010010
['4']	100010010
['1']	100000010
['3']	100000010
['1']	100100000
['1']	100100000
['4']	100100000
['2']	100100000
['1']	100000000
['2']	100000010
['1']	000000010
['5']	010000010
['1']	000000010
['3']	000000010
['3']	000000010
['1']	000000000
['2']	000000000
['1']	000000000
['1']	000000000
['1']	000000000
['1']	000000000
['1']	000000000
['2']	100000000
['4']	100000000
['1']	000010000
['5']	000010000
['3']	000010000
['1']	000000000
['3']	000000100
['4']	000000100
['4']	000000100
['1']	000000000
['2']	000000001
['5']	001000001
['4']	001100001
['1']	001000001
['5']	001000001
['5']	011000001
['3']	011000001
['1']	011000100
['2']	011000100
['2']	011000100
['1']	010000100
['4']	010000100
['1']	000000100
['3']	000000100
['3']	001000100
['4']	001000100
['1']	001100001
['2']	001100001
['1']	001000001
['5']	001000001
['1']	110111111
['2']	110111111
['4']	110111111
['1']	100111111
['3']	101111111
['1']	101101111
['4']	101101111
['1']	101001111
['5']	101001111
['1']	101001111
['5']	101001111
['1']	101000111
['3']	101000111
['1']	101100110
['4']	101100110
['1']	101100100
['4']	101100100
['1']	101100000
['2']	101100000
['1']	101000000
['2']	101000000
['1']	001000000
['3']	001000001
['5']	001000011
['5']	101000011
['2']	101000011
['1']	100010011
['3']	100010011
['3']	100010011
['1']	100010010
['4']	100010010
['1']	100010000
['2']	100010000
['1']	100000000
['5']	101000000
['2']	101000000
['1']	100000000
['4']	100000000
['4']	100000100
['1']	000000100
['3']	000000100
['3']	000000100
['1']	000000010
['2']	000000010
['5']	001000010
['3']	001000010
['3']	001000010
['1']	001000000
['2']	001000000
['3']	001000100
['4']	011000100
['1']	011000000
['2']	011000000
['5']	011000000
['5']	011000000
['2']	011100010
['1']	010100010
['4']	010100010
['1']	000100010
['4']	100100010
['4']	100100010
['1']	000100010
['3']	000100010
['1']	000000010
['5']	000000010
['3']	010000010
['1']	010000000
['2']	010000001
['2']	010000001
['1']	000000001
['3']	000000001
['4']	000100001
['1']	000000001
['5']	000000001
['5']	001000101
['5']	001000101
['5']	011000101
['5']	011000101
['3']	011000101
['1']	011000100
['1']	011000100
['2']	011000100
['2']	011000110
['1']	010100110
['4']	010100110
['1']	000100110
['3']	000100110
['3']	000100111
['1']	000100101
['4']	000110101
['1']	000110001
['2']	000110011
['1']	000010011
['5']	000010011
['5']	000010011
['1']	000000011
['5']	000000011
['3']	000000011
['1']	000000010
['4']	000000010
