['1', '1', '5']	100000000
['4', '2', '2']	100000000
['2', '4', '4']	100000000
['4', '4', '4']	100000000
['2', '5', '5']	111111111
['1', '1', '1']	011101111
['4', '4', '5']	011101111
['1', '1', '1']	001001111
['3', '3', '5']	001001111
['1', '1', '1']	000001011
['5', '5', '3']	000001011
['5', '5', '1']	000000011
['1', '1', '3']	000000001
['5', '5', '1']	000000000
['4', '4', '4']	000000000
['2', '2', '2']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['4', '4', '4']	001100000
['1', '1', '1']	001000000
['5', '5', '5']	001000000
['2', '5', '2']	001000000
['5', '5', '5']	001000000
['1', '2', '1']	000000000
['4', '4', '4']	010010000
['1', '1', '4']	000010100
['3', '3', '3']	000010100
['1', '1', '1']	000100100
['4', '4', '4']	000101100
['4', '1', '1']	000001100
['3', '3', '3']	000001100
['1', '1', '1']	000001000
['2', '2', '2']	000101000
['2', '1', '1']	000001000
['5', '5', '5']	000001000
['2', '3', '5']	100001010
['1', '1', '1']	001000000
['5', '2', '2']	001000000
['5', '5', '1']	000000000
['3', '3', '3']	000000001
['3', '1', '3']	000000000
['2', '4', '2']	000000000
['1', '4', '1']	000000100
['4', '1', '4']	000000000
['1', '2', '1']	000000000
['1', '5', '1']	000000000
['1', '1', '1']	000000000
['4', '4', '4']	000100000
['1', '1', '1']	010000000
['2', '2', '2']	010000001
['5', '5', '5']	010010001
['1', '1', '1']	000010001
['3', '3', '3']	000010011
['1', '1', '1']	000000011
['3', '3', '3']	100000011
['1', '1', '3']	100000101
['5', '5', '5']	100000101
['1', '1', '1']	100000110
['4', '4', '4']	101000110
['1', '1', '1']	111000100
['4', '4', '4']	111000100
['1', '1', '1']	111000000
['2', '2', '2']	111000000
['2', '2', '2']	111000000
['2', '1', '2']	011000000
['2', '5', '5']	011000000
['2', '1', '1']	001000000
['5', '5', '5']	001000000
['5', '1', '1']	000000000
['3', '3', '3']	000000010
['3', '3', '3']	000000010
['1', '4', '4']	000000000
['2', '4', '2']	000000000
['3', '1', '3']	000100001
['5', '5', '5']	000100001
['1', '1', '1']	000100000
['4', '4', '4']	000100000
['4', '4', '4']	001100000
['2', '2', '2']	001110000
['1', '1', '1']	001010001
['2', '2', '2']	101010001
['1', '1', '1']	001010001
['5', '5', '5']	001010001
['5', '5', '5']	001011001
['1', '1', '1']	000011001
['3', '3', '3']	000011001
['1', '1', '1']	000010001
['3', '3', '3']	000010001
['1', '1', '1']	000010000
['4', '4', '4']	000010010
['1', '1', '1']	000010000
['2', '2', '2']	000010000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['5', '5', '3']	000000001
['3', '1', '4']	000000101
['1', '5', '1']	000000000
['2', '4', '2']	000000000
['2', '4', '3']	001000100
['1', '3', '1']	000000001
['3', '5', '5']	000000001
['3', '1', '3']	111111101
['2', '2', '1']	111111100
['1', '1', '2']	111101100
['2', '5', '2']	111101100
['1', '1', '1']	101100100
['5', '1', '1']	101100100
['1', '2', '2']	100100100
['4', '4', '4']	110100100
['1', '1', '1']	100100100
['4', '4', '4']	100100100
['1', '1', '1']	000100100
['3', '3', '3']	000100100
['1', '1', '1']	000000101
['3', '3', '3']	000000101
['1', '1', '1']	000000001
['5', '5', '5']	000000001
['5', '5', '5']	000000001
['1', '1', '1']	000000000
['2', '2', '2']	010000000
['2', '2', '2']	010000000
['4', '4', '4']	010000000
['1', '1', '1']	001000000
['5', '5', '5']	001000000
['1', '1', '5']	000000000
['3', '4', '4']	000000000
['4', '3', '3']	000000000
['5', '5', '2']	001000000
['2', '2', '5']	001000000
['1', '1', '1']	000000000
['3', '3', '3']	000000010
['3', '3', '3']	000000010
['4', '4', '4']	100000010
['1', '4', '1']	100000000
['2', '2', '2']	100000000
['5', '5', '5']	100000101
['3', '3', '3']	100100101
['1', '1', '1']	100100100
['4', '4', '4']	100110100
['4', '4', '4']	100110100
['1', '1', '1']	100110000
['2', '2', '2']	100110000
['1', '1', '1']	100010000
['2', '2', '2']	110010000
['2', '1', '1']	010010000
['5', '5', '5']	010010000
['1', '1', '1']	000010000
['3', '3', '3']	000010100
['1', '1', '1']	000000100
['3', '3', '3']	000000111
['1', '1', '1']	000000101
['5', '4', '5']	000000101
['1', '1', '1']	000000000
['2', '5', '2']	000000000
['4', '2', '4']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['5', '3', '3']	000000001
['3', '5', '5']	000000001
['1', '1', '1']	000000000
['2', '2', '2']	001000000
['2', '2', '2']	001000000
['1', '2', '1']	000000000
['3', '4', '4']	000000000
['4', '3', '3']	000000000
['3', '5', '5']	000000001
['5', '3', '3']	000000001
['1', '1', '1']	001000000
['2', '2', '2']	001000000
['2', '2', '2']	001000000
['1', '1', '1']	000000000
['3', '3', '3']	000000001
['3', '3', '3']	000000011
['1', '1', '1']	000000010
['4', '4', '4']	001000110
['1', '1', '1']	001000100
['4', '4', '4']	001000100
['1', '1', '1']	001000000
['2', '5', '2']	001000000
['5', '5', '5']	001000000
['5', '2', '5']	001000000
['2', '2', '2']	001000000
['1', '5', '1']	000000000
['3', '4', '3']	000000000
['4', '3', '4']	000000000
['3', '3', '3']	000000010
['1', '1', '3']	000000000
['2', '2', '2']	001000000
['5', '5', '2']	001000000
['2', '2', '5']	001000000
['1', '1', '1']	100000000
['4', '4', '4']	100000000
['4', '4', '4']	100000000
['1', '1', '1']	000000000
['3', '3', '3']	000100000
['1', '1', '1']	000010010
['5', '5', '5']	000010010
['1', '1', '1']	100000010
['3', '3', '3']	100000010
['3', '1', '1']	100000000
['5', '4', '2']	111111111
['1', '1', '1']	010011111
['4', '3', '1']	010011111
['1', '1', '5']	000011011
['3', '5', '3']	000011011
['1', '1', '1']	000001001
['5', '5', '5']	000001001
['1', '1', '1']	000010000
['4', '2', '4']	000010000
['1', '4', '1']	000000000
['1', '1', '1']	000000000
['4', '4', '4']	000000100
['3', '3', '3']	000000100
['3', '1', '4']	000000000
['5', '2', '2']	000000000
['4', '1', '1']	000000000
['2', '2', '2']	100000000
['2', '2', '1']	000000000
['3', '3', '3']	000000100
['3', '3', '3']	000000100
['1', '1', '1']	100000000
['2', '2', '2']	100000000
['2', '2', '2']	100000001
['2', '1', '1']	000000001
['5', '5', '5']	010000001
['1', '1', '1']	000000001
['5', '5', '5']	000101001
['3', '3', '3']	000101011
['1', '3', '3']	000100011
['3', '3', '3']	000100011
['1', '1', '3']	000100010
['4', '4', '4']	010100010
['4', '1', '1']	010100000
['4', '4', '4']	010100000
['2', '2', '2']	010101001
['1', '1', '1']	010001001
['5', '5', '5']	010001001
['5', '5', '5']	010001001
['1', '1', '1']	010000001
['3', '3', '3']	010000001
['3', '1', '1']	010000000
['2', '2', '2']	010000000
['3', '3', '2']	010000010
['4', '4', '4']	010000010
['1', '1', '1']	000000000
['1', '1', '4']	100000000
['2', '2', '1']	000000000
['2', '2', '5']	010000000
['2', '1', '1']	000000000
['3', '3', '3']	000000000
['1', '1', '1']	000000000
['2', '2', '2']	010000000
['1', '1', '1']	000100000
['4', '4', '4']	000100100
['3', '3', '3']	000100100
['1', '1', '1']	000010100
['1', '1', '1']	000011100
['5', '5', '5']	000011101
['1', '1', '1']	000001101
['5', '5', '5']	000001111
['1', '1', '1']	000000111
['3', '3', '3']	000100111
['1', '1', '3']	000100110
['4', '4', '4']	000100110
['1', '1', '1']	000101101
['5', '4', '5']	000101101
['1', '1', '1']	000101000
['2', '2', '2']	000101000
['1', '1', '1']	000000000
['4', '5', '4']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['4', '4', '4']	000100000
['4', '1', '4']	000000000
['5', '5', '5']	000000000
['1', '5', '1']	000000000
['1', '1', '1']	000000000
['5', '5', '5']	000001000
['1', '1', '1']	000000000
['2', '2', '2']	001000000
['1', '1', '1']	000000000
['3', '4', '3']	000000000
['2', '4', '2']	101000000
['1', '1', '2']	010000000
['3', '5', '3']	010001000
['1', '1', '1']	000000000
['4', '3', '4']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['4', '4', '4']	000100000
['1', '1', '1']	000000000
['5', '5', '5']	000000000
['1', '1', '1']	000000000
['5', '5', '5']	000001100
['1', '3', '1']	000000110
['3', '1', '3']	010000100
['4', '4', '2']	010000100
['4', '1', '4']	110000000
['3', '5', '4']	111111111
['1', '1', '1']	110111001
['2', '4', '2']	110111001
['1', '1', '1']	100001011
['3', '4', '2']	100001011
['1', '1', '1']	001001001
['2', '5', '5']	011011001
['1', '1', '1']	001001001
['5', '5', '5']	001101001
['1', '1', '1']	000100001
['3', '3', '3']	000100001
['1', '3', '1']	000100000
['4', '4', '4']	000100000
['4', '4', '4']	000100000
['4', '1', '1']	000000000
['2', '5', '5']	000000000
['5', '1', '1']	000000000
['1', '1', '1']	000000000
['4', '5', '4']	000101000
['4', '1', '1']	000000000
['5', '4', '5']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['3', '3', '3']	000000010
['1', '3', '1']	000000100
['4', '4', '4']	000000100
['1', '4', '1']	000000000
['2', '5', '5']	000000000
['5', '2', '2']	000000000
['1', '1', '1']	000000000
['3', '2', '2']	010000010
['1', '1', '1']	000100000
['2', '3', '3']	000110000
['1', '3', '1']	000100000
['4', '4', '4']	000100000
['4', '1', '1']	001000000
['5', '5', '5']	001001000
['5', '5', '5']	001001000
['1', '1', '1']	001000000
['2', '2', '2']	011000100
['1', '1', '1']	010010100
['4', '4', '4']	010010100
['1', '4', '1']	000010100
['3', '3', '3']	000010100
['1', '1', '1']	000000100
['4', '4', '3']	000000100
['3', '3', '4']	000000100
['3', '4', '1']	000000000
['2', '5', '2']	000000000
['5', '2', '5']	000000000
['2', '4', '2']	001000100
['2', '3', '1']	001000100
['5', '3', '5']	001000100
['1', '3', '1']	000000100
['4', '1', '3']	000000000
['1', '2', '2']	000000000
['3', '5', '4']	000000000
['2', '2', '5']	001000000
['5', '5', '1']	000000000
['4', '3', '4']	000000000
['3', '4', '3']	000000000
['4', '4', '3']	000000100
['3', '3', '4']	000000100
['1', '1', '1']	000000000
['2', '5', '5']	000000000
['1', '4', '4']	000000000
['5', '5', '5']	000001000
['5', '5', '5']	000001000
['1', '2', '2']	000010000
['4', '4', '4']	000010100
['1', '4', '1']	000000110
['3', '3', '3']	000000110
['1', '1', '1']	100000100
['4', '4', '4']	100000100
['1', '1', '1']	100010000
['2', '2', '2']	100010000
['5', '5', '5']	101011000
['1', '1', '1']	101001000
['5', '5', '5']	101001000
['2', '1', '1']	111000001
['1', '2', '2']	101000001
['4', '1', '1']	100000001
['1', '4', '4']	010000001
['5', '1', '1']	000000001
['3', '3', '3']	000010001
['1', '1', '1']	100000001
['2', '2', '2']	110000001
['2', '1', '1']	100000001
['4', '4', '4']	100000001
['1', '1', '1']	000000001
['5', '3', '3']	000000001
['5', '5', '5']	000000001
['3', '3', '5']	000000001
['5', '4', '3']	000000101
['4', '1', '1']	000000000
['3', '5', '1']	000000010
['5', '1', '4']	000000000
['4', '4', '4']	000100000
['2', '2', '4']	000101000
['1', '1', '2']	000001000
['3', '3', '2']	111111111
['1', '1', '1']	110011011
['1', '3', '3']	110011011
['5', '5', '1']	110010011
['1', '1', '4']	110010001
['2', '2', '1']	110000001
['2', '2', '2']	110000001
['1', '2', '1']	100000001
['4', '4', '4']	100000001
['1', '1', '1']	000000001
['3', '5', '3']	000010001
['5', '3', '5']	000010001
['1', '3', '1']	000000001
['5', '5', '3']	000000001
['3', '3', '5']	000000001
['3', '1', '1']	010000000
['2', '2', '2']	110000000
['2', '2', '2']	111000000
['1', '1', '2']	110000000
['1', '1', '1']	110000000
['4', '4', '4']	110000000
['1', '1', '1']	100000000
['4', '4', '4']	100000000
['1', '1', '1']	000000000
['5', '5', '5']	001000000
['5', '5', '5']	001000000
['1', '5', '1']	000000000
['3', '4', '4']	000000000
['4', '3', '3']	000000000
['3', '3', '3']	100000010
['1', '1', '1']	100000000
['2', '2', '2']	100000000
['3', '3', '3']	100000010
['1', '1', '1']	100000000
['2', '2', '2']	100010000
['1', '1', '1']	100000000
['2', '2', '2']	100000000
['4', '4', '4']	100000000
['1', '1', '1']	000000000
['5', '5', '5']	000000000
['3', '3', '3']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['2', '4', '4']	100000000
['1', '2', '2']	100000000
['4', '1', '4']	000000000
['3', '5', '5']	000000000
['5', '3', '3']	000000000
['5', '5', '5']	000001000
['1', '1', '1']	000000100
['4', '4', '4']	100000100
['3', '3', '3']	100000100
['4', '3', '4']	100000100
['1', '4', '1']	100000000
['2', '2', '2']	101000000
['2', '2', '2']	101000000
['1', '2', '1']	001001000
['5', '5', '5']	001001000
['5', '5', '5']	001001000
['1', '1', '1']	010001001
['3', '3', '3']	010001001
['1', '1', '1']	010000001
['3', '3', '3']	010000011
['1', '1', '1']	010000010
['4', '4', '4']	010000010
['1', '1', '1']	011000000
['4', '4', '4']	011100100
['4', '1', '4']	011100000
['2', '2', '2']	011100000
['1', '1', '1']	011000000
['2', '2', '2']	011000000
['5', '5', '5']	011000010
['1', '1', '1']	001100010
['5', '5', '5']	001100010
['1', '1', '1']	100100010
['4', '4', '4']	100110010
['4', '4', '4']	100110010
['1', '1', '1']	000110010
['3', '3', '3']	000110010
['1', '1', '1']	100010010
['2', '2', '2']	100010010
['1', '1', '1']	000010011
['3', '3', '3']	000010011
['5', '5', '5']	000010011
['1', '1', '1']	000000011
['3', '3', '3']	000000011
['1', '1', '1']	000000001
['5', '5', '5']	000000001
['1', '1', '1']	000000000
['4', '4', '2']	000000000
['5', '5', '3']	000000001
['1', '1', '1']	000100000
['4', '4', '4']	000100000
['4', '4', '4']	000100000
['5', '2', '1']	000100000
['4', '1', '4']	000000000
['2', '5', '5']	000000000
['3', '3', '1']	000000000
['4', '3', '3']	111111111
['1', '1', '1']	011111101
['5', '1', '3']	011111101
['1', '4', '1']	001011101
['3', '1', '5']	001011001
['1', '5', '5']	001001001
['5', '5', '5']	001001001
['5', '1', '5']	001001000
['1', '2', '1']	001000000
['2', '2', '2']	001000000
['1', '1', '1']	100000000
['4', '4', '4']	100000000
['4', '4', '4']	100000000
['1', '1', '1']	000000000
['3', '3', '5']	000000000
['5', '5', '3']	000000000
['5', '5', '2']	001000000
['2', '5', '5']	001000000
['1', '2', '2']	000000000
['3', '3', '3']	000000000
['4', '1', '4']	000000000
['2', '5', '5']	001000000
['5', '2', '2']	001000000
['5', '1', '1']	000000001
['4', '4', '4']	010000001
['1', '1', '1']	000000001
['4', '4', '4']	100000001
['1', '1', '1']	000000101
['3', '3', '3']	000000101
['3', '3', '3']	000000101
['1', '1', '1']	100000001
['5', '2', '2']	100000001
['2', '2', '2']	100000001
['2', '1', '1']	000000001
['3', '5', '5']	000000001
['5', '3', '5']	000000001
['5', '3', '3']	000000001
['3', '3', '5']	000000001
['1', '3', '3']	000000000
['2', '2', '2']	000000000
['4', '1', '4']	000000000
['1', '1', '1']	000000000
['4', '4', '4']	000100000
['1', '1', '1']	000000000
['2', '2', '2']	010000000
['5', '5', '5']	010000000
['1', '1', '1']	000000000
['4', '4', '4']	100000000
['1', '1', '1']	001000000
['5', '5', '5']	001010010
['5', '5', '5']	001010010
['1', '1', '5']	000010010
['3', '3', '3']	000010011
['3', '3', '3']	000010011
['1', '1', '3']	000010010
['4', '4', '4']	000010010
['1', '1', '1']	100010001
['5', '5', '5']	100010001
['1', '1', '5']	100010000
['2', '2', '2']	100010000
['4', '4', '4']	100010000
['4', '1', '1']	100000000
['4', '2', '2']	100000000
['2', '4', '4']	100000010
['2', '1', '1']	000000010
['3', '3', '3']	000000010
['3', '3', '3']	000001110
['1', '3', '1']	000001010
['5', '5', '5']	000001010
['1', '1', '1']	010001000
['1', '1', '1']	010001101
['5', '5', '5']	010001101
['1', '1', '1']	010001100
['2', '2', '2']	010001100
['1', '1', '1']	110000100
['2', '2', '2']	110000100
['4', '2', '4']	110000100
['1', '4', '1']	100001101
['4', '3', '4']	100001101
['1', '1', '4']	000000101
['3', '3', '3']	000000101
['3', '1', '3']	001000100
['1', '2', '1']	001000000
['1', '2', '1']	001000000
['1', '1', '1']	000000000
['2', '3', '2']	000000000
['5', '4', '5']	000000000
['1', '1', '1']	000000000
['4', '4', '4']	000100000
['1', '1', '1']	010000000
['2', '2', '2']	010000000
['5', '5', '5']	010010000
['1', '1', '1']	000010000
['3', '3', '3']	000010000
['1', '1', '1']	000000001
['5', '5', '5']	000000101
['3', '3', '3']	000000101
['1', '1', '1']	000000100
['4', '4', '4']	000000100
['4', '4', '4']	000000100
['5', '3', '3']	111111111
['1', '1', '1']	111100101
['2', '4', '2']	111100101
['1', '1', '1']	100100001
['4', '2', '4']	100100001
['4', '1', '1']	000000001
['3', '5', '3']	000000001
['1', '2', '5']	000000001
['3', '5', '3']	000000001
['5', '3', '5']	000000001
['3', '1', '3']	000000000
['4', '4', '2']	000000000
['2', '2', '4']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['5', '5', '5']	001000000
['2', '2', '2']	011000000
['1', '2', '2']	010000001
['4', '1', '1']	000000101
['3', '3', '3']	000000101
['4', '5', '5']	000000101
['3', '1', '1']	000000101
['1', '3', '3']	000000001
['5', '1', '1']	000000000
['2', '2', '4']	000000000
['1', '4', '2']	000000000
['3', '3', '3']	000000010
['1', '1', '1']	000000000
['5', '5', '5']	000001000
['2', '2', '2']	000001000
['1', '1', '1']	001000000
['2', '2', '2']	001100000
['1', '1', '1']	000100000
['4', '4', '4']	000100000
['4', '4', '4']	000100000
['3', '3', '3']	000100000
['1', '1', '1']	000000000
['3', '3', '3']	000000010
['5', '5', '5']	100000010
['5', '1', '1']	100000000
['2', '2', '2']	100000000
['2', '4', '2']	100000000
['4', '2', '4']	101000000
['1', '1', '1']	001000000
['5', '5', '5']	001000000
['5', '5', '5']	001000000
['1', '1', '1']	000000000
['3', '3', '3']	000000010
['3', '3', '3']	000000011
['1', '1', '1']	000000010
['4', '4', '4']	000000010
['1', '1', '1']	000000000
['2', '2', '2']	010000000
['5', '5', '5']	010001000
['1', '1', '1']	010000000
['2', '2', '2']	010100000
['4', '4', '4']	010100000
['1', '1', '1']	000100001
['4', '4', '4']	000100001
['3', '3', '3']	000100001
['1', '1', '1']	100000001
['2', '2', '2']	100000001
['1', '1', '1']	000000001
['3', '3', '3']	000000011
['3', '3', '3']	000000011
['5', '3', '5']	000000011
['1', '5', '1']	000000001
['5', '5', '5']	000001001
['1', '1', '1']	000001000
['2', '2', '2']	000001000
['2', '2', '1']	000000000
['4', '4', '4']	000100000
['4', '4', '4']	000100000
['1', '1', '4']	000000000
['2', '2', '2']	100000000
['1', '1', '1']	000000000
['3', '3', '3']	000000000
['3', '3', '3']	000000010
['3', '5', '5']	000000010
['5', '5', '1']	000010000
['4', '4', '4']	000010100
['1', '1', '1']	101110000
['2', '2', '2']	101110000
['1', '1', '1']	101010000
['2', '2', '2']	101010000
['1', '1', '1']	011010100
['5', '5', '5']	011010100
['1', '1', '1']	001010100
['1', '1', '1']	001010100
['5', '5', '5']	001010100
['1', '1', '1']	000010100
['4', '4', '4']	100110100
['4', '4', '4']	101110100
['1', '1', '1']	001110100
['3', '3', '3']	001110100
['1', '1', '1']	001010100
['3', '3', '3']	001010100
['1', '3', '5']	111011111
['3', '1', '1']	111010011
['5', '5', '2']	111010011
['1', '1', '1']	110010001
['2', '2', '4']	110010001
['1', '1', '1']	100000001
['3', '5', '4']	100000001
['5', '3', '1']	000000001
['1', '1', '3']	000000000
['2', '2', '5']	000000000
['4', '4', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['4', '4', '4']	001100000
['1', '1', '1']	001000000
['5', '5', '5']	001000000
['5', '5', '5']	001000000
['2', '5', '2']	001000000
['5', '2', '1']	000000000
['3', '4', '4']	000000000
['4', '4', '1']	000000001
['3', '3', '3']	000000011
['3', '3', '3']	000000011
['1', '1', '3']	000100001
['5', '5', '5']	000100001
['5', '1', '1']	000100000
['4', '4', '4']	000100000
['4', '4', '4']	000100000
['2', '2', '2']	000100000
['1', '1', '1']	010010000
['5', '5', '5']	010010000
['1', '1', '1']	010000000
['2', '2', '2']	010000000
['1', '1', '1']	000000000
['3', '3', '3']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['5', '5', '3']	000000001
['3', '3', '5']	000000001
['1', '1', '1']	000000000
['2', '4', '2']	000000000
['4', '2', '4']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['2', '2', '2']	010000000
['1', '4', '1']	000100000
['4', '1', '4']	000000000
['5', '5', '3']	000000000
['3', '3', '3']	000000010
['3', '3', '1']	000000100
['4', '4', '4']	000000100
['4', '1', '1']	000000000
['5', '2', '2']	000000000
['1', '5', '5']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['5', '5', '5']	000001000
['1', '1', '1']	000000000
['4', '4', '4']	000000000
['1', '1', '1']	000000000
['4', '4', '4']	000100010
['1', '1', '1']	100000010
['2', '2', '2']	100000010
['2', '1', '2']	000000010
['5', '5', '5']	010000010
['1', '1', '1']	000000010
['1', '1', '1']	000000010
['3', '3', '3']	000010010
['1', '1', '3']	000001010
['5', '3', '5']	000001011
['1', '5', '1']	000000011
['3', '3', '3']	000000011
['1', '1', '1']	000000010
['4', '4', '4']	000100110
['1', '1', '1']	000101100
['4', '4', '4']	000101100
['1', '1', '1']	000101000
['1', '1', '1']	000101000
['2', '2', '2']	000101000
['2', '1', '1']	000001000
['5', '5', '5']	000001000
['5', '5', '5']	000001000
['5', '1', '1']	000000000
['4', '4', '4']	000000000
['4', '4', '4']	100000000
['2', '2', '2']	110000000
['1', '1', '1']	010000001
['5', '5', '5']	010000001
['1', '1', '1']	000000001
['3', '3', '3']	000000001
['5', '5', '3']	000000101
['3', '5', '5']	000000101
['1', '3', '3']	000000100
['1', '1', '3']	111101101
['5', '5', '1']	111101001
['1', '1', '2']	111100000
['2', '2', '1']	111000000
['1', '1', '2']	110000000
['4', '4', '1']	010000000
['1', '2', '5']	000000000
['3', '3', '3']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['4', '4', '4']	100100000
['1', '1', '1']	100001000
['2', '2', '2']	100001000
['1', '1', '1']	000001000
['5', '5', '5']	000001000
['5', '5', '5']	000001100
['5', '3', '3']	000001100
['5', '1', '1']	000000100
['3', '4', '4']	000000100
['4', '4', '3']	000000100
['4', '4', '3']	000000100
['4', '3', '4']	000000100
['3', '1', '1']	000000000
['5', '5', '2']	000000000
['2', '2', '5']	001000000
['2', '2', '5']	001000000
['5', '5', '2']	001000000
['1', '2', '1']	010010000
['4', '4', '4']	010010000
['1', '4', '1']	000010000
['5', '5', '5']	001010000
['5', '1', '1']	000010000
['4', '4', '4']	010010000
['1', '1', '1']	000010000
['3', '3', '3']	000010000
['1', '1', '1']	011000000
['2', '2', '2']	011000000
['1', '1', '1']	001000000
['5', '5', '5']	001000000
['1', '1', '1']	000000000
['3', '3', '4']	000000000
['3', '3', '3']	000000001
['1', '3', '3']	000000000
['2', '2', '2']	010000000
['2', '2', '2']	010000000
['4', '3', '1']	000000001
['3', '3', '3']	000000001
['3', '1', '5']	000000000
['2', '4', '4']	000110000
['1', '2', '1']	000101000
['4', '4', '5']	000101000
['1', '1', '1']	000000000
['5', '5', '4']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['4', '4', '4']	000100000
['1', '1', '4']	000000000
['5', '5', '5']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['4', '4', '4']	000100000
['1', '1', '1']	000000000
['2', '2', '2']	100010000
['1', '1', '1']	000010000
['5', '5', '5']	010010000
['1', '5', '1']	000010000
['3', '3', '3']	000010000
['1', '1', '1']	000000000
['2', '5', '5']	001000000
['5', '2', '2']	001000000
['1', '2', '1']	100000000
['3', '3', '4']	100000001
['3', '4', '3']	100000001
['3', '4', '3']	100000001
['1', '1', '1']	000000000
['4', '3', '4']	000000000
['2', '5', '4']	000000000
['1', '1', '2']	000000000
['1', '1', '1']	000000000
['5', '5', '5']	000001000
['1', '1', '1']	000000000
['4', '4', '4']	000000000
['1', '1', '1']	000000000
['1', '1', '1']	000000000
['2', '2', '2']	100000000
['4', '4', '4']	100000000
['1', '1', '1']	000000000
['3', '3', '3']	000000000
['5', '5', '5']	000000000
['1', '1', '1']	000000000
['3', '3', '3']	000000010
['1', '1', '1']	000000000
